title,user_name,rating,date,review_text,likes,data_id
Nangka Waterfall,Asti Rahayu,5.0,8 bulan lalu,"Ke tempat wisata curug nangka pada akhir pekan, tiket masuknya 45rb / org. Ada 3 curug, yaitu curug nangka, curug daun dan curug Kawung. Yang paling dekat adalah curug nangka, berjarak sekitar 400 mtr dari pintu masuk, kemudian ada curug daun tidak jauh dari curug nangka. Namun kami tidak ke curug Kawung.",,0x2e69cfd5ab533c53:0xf6427641a4bf1129
Kampung Wisata Ciwaluh,Owen,5.0,seminggu lalu,"Sejauh ini, ini jadi jalur tracking terekstrim gue
Mostly medannya air, tanah, krikil gue saranin pake sendal aja, perjalanan naik hampir 4 jam dengan jarak 7km ngelewatin 13 sungai (PP kaliin 2 aja). selama ±1 jam pertama mata lo bakal disuguhin hamparan hijau sawah selebihnya pure hutan, YUP HUTAN😌 jadi kalo cuma 2 orang SANGAT disarankan pake guide ygy (200rb kalo ga salah) atau joinan aja sama yang mau tracking juga. karena penanda jalannya cuma pita orange yang diiket di dahan pohon🎀
Untuk tiket masuk gue 47rb (dua orang) udah sama parkir. Btw untuk akses mobil bisa masuk cuma sampe parkiran mobil didepan (jarak ±1km dari basecamp) karena menuju basecamp benar-benar lewat rumah warga, kalo males jalan bisa naik ojek 15rb. buat yang bawa motor bisa langsung parkir aja ke basecamp
Dan pemandangannya lo liat sendiri deh sebagus apa ini..",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Dewi Fitriyanti,5.0,4 minggu lalu,"Disebut sebagai Trip Jungle Curug Cisadane, 14 km trip dengan menerobos hutan tropis basah, melewati anak anak sungai dan tiba di Curug. Follow @bogoradventureclub untuk info lebih lanjut",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Daffa Faaris akbar,5.0,3 bulan lalu,"akses perjalanan menuju curug hanya bisa diakses dengan berjalan kaki untuk membawa kendaraan sepeda motor ada tempat parkirnya. Jika membawa mobil hanya sampai pada post parkir mobil dan dilanjutkan dengan ojek pangkal atau bisa juga berjalan kaki akan tetapi jika memilih opsi ini agak cukup jauh jaraknya untuk berjalan kaki.

selama perjalanan akan disuguhkan dengan pemandangan sawah, sungai dan dikelilingi perbukitan serta gunung. Disini terdapat tiga opsi curug yang paling jauh Cisadane berjarak 7 Km kalo tidak salah di papan petunjuk, lalu ada yang pertengahan antara curug yang saya datangi dengan curug Cisadane. Opsi paling dekat yang saya kunjungi hanya berjarak 1,7 Km

view nya cukup indah dan memanjakan mata dan jangan lupa untuk membawa payung. Sampah nya jangan lupa dibawa kembali!!",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Darkin Apocalypse,5.0,sebulan lalu,Untuk Jalur Trekking Ke Curug Cisadane Sangatlah Indah dan Menantang,,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Aditya Ardiwinata,5.0,4 bulan lalu,"Hulu sungai Cisadane. Jauh dari mana-mana itu selalu bikin tempatnya bagus.  Semakin jarang orang dateng, semakin bersih.",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,wali yadi,5.0,11 bulan lalu,"Tempat cucurak, ada gazebo di pinggir sungai yang muat 20 orang. Tapi, better telepon dulu buat reservasi. Soalnya, gazebonya yang di pinggir sungai cuma tiga buah.

Ada sawahnya juga yang mau main ke sawah, fasilitas wc sama mushola ada. Cuma akses masuknya, gak ada jalan gede, lewat gang banget. Bawa sepeda aja PR klo kendaraan roda dua sama mobil, gak tahu dah parkir di mana.",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Yandi Affandi,5.0,setahun lalu,"Buat yang hobi trekking, jalur ini sangat cocok dan pas. Semua track dari basah, kering, bebatuan, kayu dan pasir semua ada dan menantang. Dengan vegetasi yang sangat rapat.Untuk menempuh kesini bisa pakai mobil dan motor.
Jarak parkir mobil dengan gerbang kampung wisata ciwaluh 15menit harus pakai motor.
Tiket parkir mobil 20ribu
Tiket parkir motor 5ribu
Tiket masuk kawasan 13.500

Kalau dari arah Bogor bisa via Tol exit Cigombong

Sebaiknya untuk masuk ke jalur ini pakai sendal, bawa jas hujan dan yang wajib harus pakai Tour Guide.

Dan pemandangan Curugnya luaaarrr biasa keren…
Dan bikin nagih bangetttt",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,agus hariyanto,5.0,Diedit setahun lalu,"*Tracking to Cisadane Waterfall*
27 December 2023

Jarak tempuh atau track menuju ke Curug Cisadane berjarak sekitar 10  kilometer dari tempat parkir motor dan hanya bisa di tempuh dengan berjalan kaki sekitar 2-3 jam.

Keindahan Curug Cisadane dan tracking yang dilalui melalui hutan-hutan tropis yang benar-benar masih asri.

Buat yang belum pernah sama sekali datang kesini atau bagi yang penasaran mau kesini lebih baik dan lebih aman lagi pakai jasa guide dan stamina kuat karena harus berjalan kaki sampai Curug Cisadane.",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Siti Patimah,5.0,setahun lalu,"Tempatnya asik, tracknya santai, suasananya dapat karena melewati perkebunan, sawah & sungai.

Tiket masuk 5k
Parkir motor 3k
Bagi yang motor menginap tarik 5k.",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,manjit sanghera,5.0,9 bulan lalu,berangkat dari bogor melalui cigombong. suasana nya masih asri tapi jalurnya masih terbilang berat apabila menuju curugnya dan hrs melewati beberapa aliran sungai yg deras tidak recomend bagi pemula. apalagi kalo cuaca tdk bersahabat sangat licin dan banyak lintah tapi bagi jiwa adventure silahkan di coba dan anda dikenakan biaya masuk sekitar 25 ribu dan tidak ada salahnya pakai guide namanya inu. guidenya sangat membantu,,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,shalwa salsabila,5.0,6 tahun lalu,Tempat yang bagus untuk camping dan bermain di hulu sungai cisadane. Cuaca tidak dingin. Kalau di malam hari hanya sampai 16°. Terdapat bukit untuk belajar mendaki.,,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Anggoro Tri Muldiguno,5.0,7 tahun lalu,"Tempat untuk menikmati alam dengan suasana pedesaan yang asri.
Tempat ini bersebelahan dengan taman nasional gunung gede pangrango.
Akses untuk mencapai ke kampung ciwaluh dari villa liddo dapat menggunakan ojek yang mangkal disekitaran villa liddo. Membutuhkan waktu sekitar 20 menit untuk mencapai kampung ciwaluh.

Di Kampung Wisata Ciwaluh kamu akan dimanjakan dengan adanya air terjun, sungai yang bersih, penduduk yang ramah",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Eduard Suwandi,5.0,5 tahun lalu,"Kampung nya enak: adem, hijau dengan persawahan di kontur lembah. Di tengah kampung di belah dengan sungai yang air nya jernih sekali. Utk yang pakai mobil lebih baik parkir di sebelum turunan (dekat kantor hutan bedogol) karena di bawah susah parkir dan tanjakan parah. Kalau motor bisa parkir di bawah",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Andis Wiguna,4.0,5 tahun lalu,"Kampung yang dikelola secara swadaya oleh masyarakat, dengan wahana utama air terjun, aliran sungai dan terasering sawah cocok buat melepas lelah merasakan asrinya perkampungan dengan udara yang segar dan bebass main air sungai yang bersih dan dingiiin. Anak saya suka banget, karena dikota nggak ada yang begini. Walopun fasilitas masih minim tapi dengan tiket yang murah lumayanlah.
Semoga bisa dikelola lebih baik lagi dengan fasilitas standar yang bisa bikin nyaman para pengunjung.",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Wahyu Widiastuti,5.0,3 tahun lalu,"Tempat nya serem deh yaa. Waktu kesana pengujung nya cuma kita doang berdua.

Baru 5 menit duduk dekat air terjun udah merinding disko.

Akhirnya nongkrong pinggir sungai deh sambil mancing ala tanago hehe

Akses untuk mobil belum ada yah sepertinya",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Siti Nurfauziah,5.0,6 bulan lalu,"Wisata murah meriah yang terletak di perbatasan antara kab. Sukabumi dan Kab. Bogor tepatnya di desa Ciwaluh. Wisata yang dikelola pemdes tersebut menyajikan keasrian alam sungai, pesawahan, air terjun. Untuk sampai di lokasi lebih baik menggunakan kendaraan roda 2, karena parkir roda 4 lumayan jauh utk sampai di lokasi dengan perjalanan jalan kaki kurang lebih 45 menit dengan jalur menanjak.
6 tahun lalu air sungai masih jernih, kemarin pas kesana air sdh mulai lumayan berwarna karena mungkin sedang musim hujan.",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Siti Nurputri Rahmawati,1.0,3 bulan lalu,"INFO PENTING BUAT YANG BERKUNJUNG KE DESA WISATA CIWALUH, MOHON UNTUK PERBAIKI DALAM SEGI GOOGLE MAPSNYA KHUSUS UNTUK PENGENDARA RODA EMPAT!!! SAYA SELAKU WARGA KP. LENGKONG SEBELUM DESA WISATA CIWALUH YANG SERING KENA LALU LALANG PENGENDARA RODA EMPAT NGERASA DI RUGIKAN, BUKAN HANYA SEKALI DUA KALI, SAYA MEMAKLUMI KEPADA WISATAWAN YANG GAK TAU RUTE JALANNYA APALAGI PERTAMA KALINYA, MOHON!! UNTUK PENGELOLA DESA WISATA CIWALUH PERBAIKI DARI GOOGLE MAPSNYA TERLEBIH DAHULU JANGAN SAMPAI MERUGIKAN WARGA SEKITAR KP. LENGKONG JUGA, TERMASUK RUMAH SAYA!! PAGAR RUMAH SAMPAI PENYOK, GENTENG RUMAH SAMPAI JATOH KARENA TERKENA SUNDULAN MOBIL YANG BERWISATA (BUKAN MOBIL WARGA SEKITAR, KARENA MOBIL WARGA SEKITAR TAU CARA NYA DAN RUTENYA) SEDANGKAN MOBIL WISATA YANG GAK TAU UKURAN JALAN APALAGI RUTENYA SAMPE BENYOK KENA RUMAH WARGA, BODY MOBILNYA PUN BARET BARET, DAN LECET KARENA TERBENTUR TEMBOK RUMAH BUKAN HANYA MERUGIKAN WARGA SEKITAR TAPI MERUGIKAN PARAWISATAWAN JUGA, MASIH MENDING MINTA MAAF, INI MAH MINTA MAAF KAGA, APALAGI GANTI RUGI,SEKALINYA DI OMONGIN KE YANG PUNYA WISATA MALAH CENGENGESAN DOANG KAGA PUNYA ETIKA SAMA SEKALI, MINIMAL HARGAI BROO,DAN MIKIRRRR LAH JANGAN SEENAKNYA BEGITU LAMA KELAMAAN MAH GEDEK TIAP BULANNYA ADA AJA GENTENG JATOH KE BAWAH KARENA MOBIL WISATAWAN NYERUNDUK, YAAA KALIAN YANG PUNYA WISATA KAGA BAKALAN TAU KALO MOBIL WISATAWAN SERING DI BABLASIN KE UJUNG KARENA MENGIKUTI GOOGLE MAPS YANG KAGA BENER, BIKIN RUGI RUMAH WARGA AJA,SEKALINYA DI TEGOR KAYA ORANG YANG KAGA PUNYA DOSA. INI KHUSUS YANG MENGGUNAKAN KENDARAAN RODA EMPAT MENDING MIKIR MIKIR TERLEBIH DAHULU ATAU GAK MINTA ARAHAN LANGSUNG KE YANG PUNYA WISATA LEBIH AMAIN JANGAN MENTANG MENTANG ADA GOOGLE MAPS SELONONG AJA PADAHAL KAGA TAU RUTE YANG SEBENARNYA GIMANA, KALO PAKE KENDARAAN RODA DUA MASIH AMAN GAK GANGGU SAMA SEKALI, LEBIH ENAK BISA LANGSUNG SAMPE PARKIRAN YANG PUNYA WISATANYA,

NOTEEEEE KHUSUS PENGENDARA RODA EMPAT!!! BUATT YANG SERING PARKIR SEMBARANGAN DAN MAUNYA PENGEN DI TEDUHIN DI RUMAH WARGA, JANGAN SEENAKNYA YAAA APALAGI DITINGGAL SEMALEMAN, SAYA MEWAKILKAN RUMAH WARGA SEKITARAN PARKIRAN DAN UJUNG DARI JALAN MOBIL, BANYAK KELUH KESAH WARGA TERHADAP YANG PUNYA WISATA NAMUN MEREKA ENGGAN UNTUK BERBICARA LANGSUNG, MAKA DARI ITU SAYA MEWAKILKAN  SEMUANYA!
MOHON MAAF DENGAN KETIDAK NYAMANANNYA, DAN SELAMAT MENIKMATI PEMANDANGAN DESA WISATA CIWALUH,, SALAM HORMAT DARI WARGA SEKITAR DESA WISATA CIWALUH 🙏🙌",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Rachmi Pramono,5.0,8 bulan lalu,TAMAN DAYU PANDAAN PASURYuANm WISATA GOLF RENANG JALAN  PAGI  BREAKFAS LUNCH DINNER DANSA MENARI MENYANYI KEMESRAAN WHITNEY HOUSTON AFGAN SYAH REZA RAISA ROSSA ARIEL NOAH BCL MAIA ESTIANTY JUDIKA ANANG HERMANSYAH ASHANTY,,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Winda Noor,5.0,7 tahun lalu,"Masih asri banget,sungai nya juga bersihhhh banget di jaga oleh harganya,kampung nya pun bersih,Sering kerja ke sini dan rasanya bukan kerja berasa liburan,sejauh mata memandang indah banget tempat nya",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Youka 94,5.0,2 bulan lalu,sangat natural untuk tracking dan liburan keluarga,,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,EKO S PRATOMO,5.0,4 tahun lalu,"Tempatnya keren, jalanya bagus, saran jgn bawa kendaraan roda 4 utk berkunjung kesini, jalannya sempit, naik turun, ada tempat utk river tubing, jajanan standart lah harganya",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Nusantari Permata Hati (Nunu),5.0,7 tahun lalu,"Kampung wisata ciwaluh termasuk dalam administrasi kecamatan Cigombong Kabupaten Bogor .. kawasan ini terletak berbatasan dengan Taman Nasional Gunung Gede Pangrango dan berbatasan langsung dengan kawasan pribadi/milik perusahaan seperti perencanaan Disney land ..

Kawasan ini memiliki sumberdaya alam yang melimpah seperti bukit bukit , mata air dan hulu sungai Cisadane, habitat elang Jawa, habitat Owa Jawa, dan berbagai hewan lainnya

Selain itu paket wisata seperti camping ground, water treking, dan bebebrapa air terjun dari skala sedang hingga tinggi 30 meter lebih ... Waw kan

Nah kebetulan saya berkesempatan ke kawasan yg indah tersebut dalam acara #coffecamp yg diadakan kedai kopitalis Coffee shop yg lokasi kedainya di Dramaga bekerjasama dengan plankton outdoor tempat penyewaan alat outdoor tokonya di Cibanteng .. seru bgt deh",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Bongky 79,5.0,3 tahun lalu,Tempatnya bagus dan bikin ngangenin sambil santai ngopi di pinggir sungai,,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Anton Nur Widya Mustofa,4.0,7 tahun lalu,"Kampungnya sudah bagus dan ditata dijadikan objek wisata, untuk akses ke TKP sudah cukup bagus walau kalau malam lumayan gelap. Dan untuk wahana bermain air di sungai (River Tubing) alangkah bagusnya kalo bebatuannya ditata lebih baik lagi agar tidak terjadi selip saat melewati jeram dan kalo bisa untuk wahana bermain air di sungai disediakan pelampung untuk pengunjung sebagai safety nya..",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Pujo Nugroho,5.0,4 tahun lalu,"Tempatnya masih alami, aliran sungainya masih jernih bersih, karena hulu nya sungai cisadane.",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Mr Lonely,4.0,3 tahun lalu,"HTM Camping 15k/org
Motor 5k/mlm

Kampung ciwaluh akses terakhir menuju Curug Cisadane.

Video singkat bisa cek ig @ade.barkah16",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Rahman Maman,5.0,4 tahun lalu,"Kesini karna mau kecurug cisadane, warganya ramah2.

Untik review curugnya, 12 orang dengan 8 wanita memakan waktu 4jam setengah perjalanan dri kampung wisata ke curugnya, WAJIB dateng pagi kalau bisa jam 7 sudah di sini.

Untuk curug WORTH bgt sekali seumur hidup",,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Kampung Wisata Ciwaluh,Dodik,5.0,setahun lalu,Jalur menuju curug Cisadane sangat menarik untuk dinikmati,,0x2e69cb13e98d08fb:0xa3e1681ae3b9fa85
Taman Pandang Istana,Rahmat Hidayat,5.0,2 bulan lalu,"Taman Pandang Istana adalah ruang terbuka hijau yang terletak di sisi barat laut Monumen Nasional (Monas), Jakarta Pusat. Dinamakan demikian karena posisinya yang menghadap langsung ke Istana Kepresidenan.
Taman ini memiliki beberapa tujuan utama:
* Ruang untuk menyampaikan aspirasi: Awalnya, taman ini diberi nama Taman Aspirasi karena memang dirancang sebagai wadah bagi masyarakat untuk menyampaikan aspirasi atau melakukan unjuk rasa secara tertib.
* Sarana edukasi, seni, dan kreasi: Taman ini juga berfungsi sebagai tempat untuk kegiatan kreatif dan kolaboratif. Ada berbagai instalasi seni, tipografi, dan mural yang menampilkan kutipan inspiratif dari tokoh-tokoh nasional.
* Ruang publik estetis: Pembangunan taman ini bertujuan meningkatkan nilai estetika ruang publik. Dilengkapi dengan dekorasi warna-warni, hiasan rajutan di pohon, dan lampion, taman ini menjadi tempat yang menarik untuk bersantai dan berfoto.
Dengan adanya Taman Pandang Istana, masyarakat memiliki ruang yang kondusif untuk berunjuk rasa dan juga menikmati area publik yang nyaman dan artistik.",,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Imam Mahdi,5.0,5 bulan lalu,Nongkrong rame2 tengah malam disini sambil menikmati kedalai dan kacang godok.. asik.. jangan sekali - kali mendekat ke istana merdeka kalau sudah diatas jam 10 malam.. pasti di teriakin petugas yg jaga suruh pergi..hahhahha.,,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Jefri Prayoga,5.0,2 bulan lalu,Spot mengikuti upacara 17 agustusan di luar istana bagi masyarakat umum,,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Lukman Hery Prasetyo,5.0,2 bulan lalu,Tempat pas nonton pesta rakyat kemerdekaan,,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,PanduArya,5.0,3 bulan lalu,"Taman kecil yang terletak tepat di depan Istana Merdeka. Tempatnya bersih, cukup terawat, dan sering jadi lokasi berkumpul atau menyampaikan aspirasi. Cocok untuk duduk santai, menikmati suasana kota, atau sekadar foto-foto. Ada spot mural dan beberapa bangku untuk duduk.",,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Sigit Purnama,5.0,setahun lalu,"""Yang hilang menjadi katalis
Disetiap kamis
Nyali Berlapis
Marah kami
Senyala api
Di depan istana berdiri""
Jingga, Efek Rumah Kaca (2015)",,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Jackly Kaawoan,5.0,2 minggu lalu,"tempat terbaik untuk bersenang senang bersama dengan teman teman saya, teman teman saya begitu menyukai tentang sebuah istana, saya diajak oleh teman teman saya untuk bersenang senang ke sana dan saya sangatlah menyukai tempat terbaik itu yang begitu luar biasa.",,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Rania Damini,5.0,setahun lalu,Ke taman pandang Monas tgl 20 Oktober kemarin pas pelantikan presiden Prabowo. Nonton konser dewa 19 gratis,,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Aris Sandi,3.0,3 tahun lalu,"Terlalu rimbun pepohonannya, tiang lampu jalan, tiang listrik dll, jadi kurang sesuai namanya sih, jdi kurang jelas saat memandang istana, harusnya namanya, jangan TAMAN PANDANG ISTANA, tapi TAMAN DUDUK DEPAN MONAS SEBRANG ISTANA 😂,",,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Rangga Johan,4.0,setahun lalu,"Yaa sesuai nama kan? Taman, spot sebelum masuk ke gerbang area monas.",,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Thesar Priandoko,5.0,setahun lalu,"Disini bisa duduk - duduk santai, ngopi (ada yg jual), lihat Monas, Istana Negara, dan macetnya Jakarta. Selain itu, ga banyak fasilitas - fasilitas lain.",,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Idham M Khaliq,5.0,seminggu lalu,Klo lagi ada Acara di monas jajanan nya lumayan enak,,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Putri Agustina Tobing,5.0,3 bulan lalu,Alamat Lebih mudah di temukan oleh driver,,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Binsar lagi,5.0,7 bulan lalu,"udah mending sih, pengamennya juga jarang, jukirnya doang yg masih banyak
kita uda parkir lama, tiba2 pas mau keluar ada jukirnya, aneh.
uda starilingnya ngasih harga ga kira2🤣🤣🤣",,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
Taman Pandang Istana,Bias Tv Amatir Video,5.0,8 tahun lalu,Taman untuk menyampaikan aspirasi karena sering banyak demo disini. Depan istana negara monas dan jalan merdeka barat,,0x2e69f5d4058a4bbf:0xdf7aecafd6f46e32
